batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,3,838,0000874734_2005_4,18
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,4,841,0000874734_2005_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,5,1317,0000886163_2005_4,1
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,6,1320,0000886163_2005_4,4
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,7,1321,0000886163_2005_4,5
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,8,1322,0000886163_2005_4,6
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,9,1325,0000886163_2005_4,13
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,10,1328,0000886163_2005_4,17
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,11,540,0000890801_2005_4,2
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,12,541,0000890801_2005_4,4
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,13,544,0000890801_2005_4,8
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,14,548,0000890801_2005_4,14
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,15,709,0000891178_2005_4,5
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,16,711,0000891178_2005_4,10
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,17,712,0000891178_2005_4,11
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,18,719,0000891178_2005_4,20
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,19,720,0000891178_2005_4,21
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,20,721,0000891178_2005_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,21,726,0000891178_2005_4,28
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,22,730,0000891178_2005_4,32
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,23,549,0000899166_2007_4,3
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_009.csv,24,560,0000899166_2007_4,14
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,1,44,0000910638_2007_4,4
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,2,45,0000910638_2007_4,6
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,3,46,0000910638_2007_4,7
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,4,47,0000910638_2007_4,8
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,5,48,0000910638_2007_4,9
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,6,57,0000910638_2007_4,18
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,7,62,0000910638_2007_4,25
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,8,67,0000910638_2007_4,30
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,9,349,0000914712_2018_4,6
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,10,350,0000914712_2018_4,7
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,11,352,0000914712_2018_4,13
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,12,353,0000914712_2018_4,14
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,13,1414,0000918251_2019_4,3
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,14,1420,0000918251_2019_4,11
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,15,1421,0000918251_2019_4,12
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,16,1425,0000918251_2019_4,18
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,17,1433,0000918251_2019_4,27
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,18,1434,0000918251_2019_4,28
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,19,737,0000918958_2006_4,9
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,20,741,0000918958_2006_4,13
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,21,743,0000918958_2006_4,15
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,22,747,0000918958_2006_4,19
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,23,751,0000918958_2006_4,23
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_010.csv,24,753,0000918958_2006_4,26
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,1,252,0000922487_2007_4,2
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,2,253,0000922487_2007_4,4
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,3,257,0000922487_2007_4,9
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,4,260,0000922487_2007_4,12
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,5,261,0000922487_2007_4,13
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,6,263,0000922487_2007_4,17
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,7,271,0000922487_2007_4,25
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,8,275,0000922487_2007_4,29
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,9,276,0000922487_2007_4,30
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,10,764,0000928054_2012_4,7
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,11,765,0000928054_2012_4,10
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,12,1170,0000929940_2007_4,28
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,13,1176,0000929940_2007_4,35
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,14,1177,0000929940_2007_4,38
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,15,1178,0000929940_2007_4,39
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,16,1180,0000929940_2007_4,41
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,17,1181,0000929940_2007_4,42
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,18,1182,0000929940_2007_4,44
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,19,1183,0000929940_2007_4,45
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,20,820,0000933974_2019_4,19
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,21,821,0000933974_2019_4,20
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,22,822,0000933974_2019_4,21
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,23,823,0000933974_2019_4,22
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_011.csv,24,824,0000933974_2019_4,24
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,1,13,0000935419_2024_4,4
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,2,19,0000935419_2024_4,20
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,3,20,0000935419_2024_4,21
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,4,25,0000935419_2024_4,27
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,5,1460,0000944765_2006_4,33
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,6,29,0001002388_2006_4,11
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,7,38,0001002388_2006_4,21
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,8,295,0001003111_2006_4,12
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,9,296,0001003111_2006_4,13
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,10,416,0001014739_2005_4,29
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,11,417,0001014739_2005_4,30
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,12,418,0001014739_2005_4,31
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,13,436,0001014739_2005_4,49
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,14,441,0001014739_2005_4,54
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,15,457,0001014739_2005_4,70
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,16,226,0001036968_2006_4,27
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,17,240,0001036968_2006_4,42
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,18,978,0001040570_2007_4,11
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,19,979,0001040570_2007_4,12
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,20,980,0001040570_2007_4,13
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_012.csv,21,982,0001040570_2007_4,17
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,1,875,0001069899_2020_4,1
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,2,876,0001069899_2020_4,2
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,3,877,0001069899_2020_4,5
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,4,884,0001069899_2020_4,18
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,5,887,0001069899_2020_4,21
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,6,888,0001069899_2020_4,23
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,7,889,0001069899_2020_4,24
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,8,480,0001076784_2008_4,21
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,9,1223,0001087934_2014_4,7
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,10,1227,0001087934_2014_4,13
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,11,1228,0001087934_2014_4,15
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,12,1229,0001087934_2014_4,16
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,13,1234,0001087934_2014_4,21
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_013.csv,14,1235,0001087934_2014_4,23
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,1,1016,0001129633_2015_4,2
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,2,1018,0001129633_2015_4,11
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,3,1022,0001129633_2015_4,21
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,4,1026,0001129633_2015_4,26
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,5,1028,0001129633_2015_4,29
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,6,1033,0001129633_2015_4,35
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,7,1037,0001129633_2015_4,39
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,8,1039,0001129633_2015_4,41
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,9,1044,0001129633_2015_4,46
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,10,1045,0001129633_2015_4,47
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,11,1047,0001129633_2015_4,49
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,12,1048,0001129633_2015_4,50
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,13,1050,0001129633_2015_4,52
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,14,1051,0001129633_2015_4,53
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,15,1055,0001129633_2015_4,57
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,16,1059,0001129633_2015_4,61
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,17,1064,0001129633_2015_4,66
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,18,1067,0001129633_2015_4,69
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,19,1070,0001129633_2015_4,72
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,20,1073,0001129633_2015_4,75
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,21,1075,0001129633_2015_4,77
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,22,1081,0001129633_2015_4,83
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,23,1086,0001129633_2015_4,88
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,24,1090,0001129633_2015_4,92
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_014.csv,25,1091,0001129633_2015_4,93
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,1,1093,0001129633_2015_4,95
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,2,1094,0001129633_2015_4,96
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,3,1095,0001129633_2015_4,97
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,4,1098,0001129633_2015_4,101
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,5,1107,0001129633_2015_4,110
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,6,1108,0001129633_2015_4,111
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,7,1115,0001129633_2015_4,118
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,8,1118,0001129633_2015_4,126
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_015.csv,9,1119,0001129633_2015_4,127
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,1,241,0001137861_2006_4,2
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,2,243,0001137861_2006_4,5
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,3,249,0001137861_2006_4,13
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,4,250,0001137861_2006_4,14
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,5,527,0001140098_2013_4,15
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,6,528,0001140098_2013_4,18
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,7,530,0001140098_2013_4,20
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,8,532,0001140098_2013_4,22
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,9,535,0001140098_2013_4,25
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,10,459,0001144519_2007_4,7
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,11,461,0001144519_2007_4,12
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,12,462,0001144519_2007_4,13
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,13,467,0001144519_2007_4,18
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,14,468,0001144519_2007_4,20
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,15,469,0001144519_2007_4,21
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,16,869,0001159281_2014_4,8
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,17,870,0001159281_2014_4,9
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,18,872,0001159281_2014_4,11
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,19,874,0001159281_2014_4,16
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,20,731,0001161963_2005_4,4
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,21,732,0001161963_2005_4,5
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,22,514,0001175535_2018_4,14
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,23,515,0001175535_2018_4,15
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,24,523,0001175535_2018_4,24
batch_016,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_016.csv,25,754,0001181232_2006_4,10
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,1,951,0001227654_2024_4,3
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,2,956,0001227654_2024_4,15
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,3,957,0001227654_2024_4,16
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,4,958,0001227654_2024_4,17
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,5,960,0001227654_2024_4,19
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,6,961,0001227654_2024_4,20
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,7,568,0001285224_2010_4,18
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,8,573,0001285224_2010_4,23
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,9,575,0001285224_2010_4,26
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,10,576,0001285224_2010_4,27
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,11,581,0001285224_2010_4,33
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,12,318,0001289945_2007_4,4
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,13,322,0001289945_2007_4,11
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,14,324,0001289945_2007_4,13
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,15,1279,0001296205_2016_4,1
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,16,1280,0001296205_2016_4,3
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,17,1285,0001296205_2016_4,11
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,18,1286,0001296205_2016_4,12
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,19,1287,0001296205_2016_4,14
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,20,1288,0001296205_2016_4,15
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,21,1297,0001326380_2019_4,18
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,22,1298,0001326380_2019_4,23
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,23,759,0001344632_2007_4,12
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,24,761,0001344632_2007_4,14
batch_017,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_017.csv,25,191,0001356576_2022_4,12
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,1,1553,0001376339_2019_4,9
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,2,1556,0001376339_2019_4,12
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,3,1557,0001376339_2019_4,14
batch_018,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/other_reaudit_round3/batches/batch_018.csv,4,1561,0001376339_2019_4,19
