batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,1,768,0000716634_2014_4,9
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,2,769,0000716634_2014_4,10
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,3,369,0000717954_2023_4,12
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,4,370,0000717954_2023_4,13
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,5,371,0000717954_2023_4,14
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,6,372,0000717954_2023_4,15
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,7,373,0000717954_2023_4,16
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,8,374,0000717954_2023_4,17
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,9,166,0000739608_2014_4,10
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,10,167,0000739608_2014_4,12
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,11,168,0000739608_2014_4,14
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,12,169,0000739608_2014_4,15
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,13,71,0000754673_2011_4,6
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,14,586,0000783412_2014_4,13
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,15,592,0000783412_2014_4,19
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,16,593,0000783412_2014_4,20
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,17,594,0000783412_2014_4,21
batch_005,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_005.csv,18,595,0000783412_2014_4,22
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,1,1488,0000790703_2013_4,16
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,2,1489,0000790703_2013_4,18
batch_006,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_006.csv,3,1490,0000790703_2013_4,19
